Customer No.,Account_Name,Segment,Sub_Segment,Segment_Label,Assigned_Rep_Name,Final_Rep_Name,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Is_New_2025,BTF,Floor_Exception,Floor_Removed,In SF ex BI
1019281,Blockers Furniture & Carpets Inc,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,David Glassman,David Glassman,175.5,0.0,2,0,FALSE,N,FALSE,FALSE,N
1009097,"Trovati Studio, LLC",RETAIL,SINGLE_LOCATION,Group 3 Low Potential,David Glassman,David Glassman,95.0,0.0,1,0,FALSE,N,FALSE,FALSE,N
1003845,SS David Glassman,INTERNAL,SALES_REP,Group 3 Low Potential,David Glassman,David Glassman,25.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1008761,DI Coffee Bar,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,David Glassman,David Glassman,25.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1000720,Rugs Of The World,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,David Glassman,David Glassman,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1000619,C. Harbs Rug Gallery,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,David Glassman,David Glassman,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1007400,"West to East, Inc.",RETAIL,SINGLE_LOCATION,Group 3 Low Potential,David Glassman,David Glassman,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1006813,"GWG Outlet, LLC",E-TAILER,SPECIALTY,Group 3 Low Potential,David Glassman,David Glassman,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1004789,Gil Walsh Interiors,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,David Glassman,David Glassman,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1009208,"Home and Details, Inc.",RETAIL,SINGLE_LOCATION,Group 3 Low Potential,David Glassman,David Glassman,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1012692,Home Resource,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,David Glassman,David Glassman,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1012231,KB Patio,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,David Glassman,David Glassman,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1007595,Weezie's Cottage and Home,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,David Glassman,David Glassman,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1007492,Miller's Dutch Haus Furniture,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,David Glassman,David Glassman,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1004319,Medina Rugs and Flooring,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,David Glassman,David Glassman,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1004254,"Carrie's Design Studio, Inc.",RETAIL,SINGLE_LOCATION,Group 3 Low Potential,David Glassman,David Glassman,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1000747,Haynes Bros Furniture Inc,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,David Glassman,David Glassman,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1002239,Collier's Furniture Expo,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,David Glassman,David Glassman,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1000814,"White Egret, LLC",RETAIL,SINGLE_LOCATION,Group 3 Low Potential,David Glassman,David Glassman,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1001331,Hudson Sq Furniture,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,David Glassman,David Glassman,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1017709,Corio Design House,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,David Glassman,David Glassman,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1017663,Almost Perfect Furniture,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,David Glassman,David Glassman,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1017193,Studiokaza Mobili,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,David Glassman,David Glassman,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1017151,"Elegant Strand, LLC",RETAIL,SINGLE_LOCATION,Group 3 Low Potential,David Glassman,David Glassman,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1016348,Aqualuxe Outfitting,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,David Glassman,David Glassman,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1015688,Furniture Ideas LLC,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,David Glassman,David Glassman,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1013254,Bamboo Bungalow,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,David Glassman,David Glassman,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1012786,Paynes Furniture Outlet,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,David Glassman,David Glassman,0.0,0.0,1,0,FALSE,N,FALSE,FALSE,N
1020799,Blue Door Design,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,David Glassman,David Glassman,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1020282,Republic of Decor,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,David Glassman,David Glassman,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1021328,Calimia home,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,David Glassman,David Glassman,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1018425,Bennett Interiors LLC/Home Philosophie DBA,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,David Glassman,David Glassman,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1019932,Tampa Bay Interiors,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,David Glassman,David Glassman,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1020146,Remarkable Flooring,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,David Glassman,David Glassman,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1018903,Zaja International,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,David Glassman,David Glassman,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1019136,Primis Consulting DBA Amanda Willingham S & I,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,David Glassman,David Glassman,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1024097,Wolfe Rizor Interiors,DESIGN,DESIGN_FIRM,Group 3 High Potential,David Glassman,David Glassman,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
1022864,"Paradise of Sarasota Interior Designs, LLC",RETAIL,SINGLE_LOCATION,Group 3 Low Potential,David Glassman,David Glassman,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1021614,Melissa Terese Upholstery & Design Studio,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,David Glassman,David Glassman,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1021807,The Couture Table LLC,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,David Glassman,David Glassman,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1021345,Casual 2 Coastal Decor by Joan Marie Vanover LLC,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,David Glassman,David Glassman,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1024902,"R&A Flooring Designs, LLC",RETAIL,SINGLE_LOCATION,Group 3 Low Potential,David Glassman,David Glassman,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1024570,Cocos Perfection,DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,David Glassman,David Glassman,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
1024720,Surroundings (FL),RETAIL,SINGLE_LOCATION,Group 3 Low Potential,David Glassman,David Glassman,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1025086,iKitchen,RETAIL,MULTIPLE_LOCATIONS,Group 3 Low Potential,David Glassman,David Glassman,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1036074,Mine Hill Trading Co.,RETAIL,SINGLE_LOCATION,Group 3 High Potential,David Glassman,David Glassman,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
1036659,Taylormade Interiors,DESIGN,DESIGN_FIRM,Group 3 High Potential,David Glassman,David Glassman,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
1037267,MINT HOME DECOR LLC,RETAIL,SINGLE_LOCATION,Group 3 High Potential,David Glassman,David Glassman,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
1037355,Copenhagen Imports,RETAIL,SINGLE_LOCATION,Group 3 High Potential,David Glassman,David Glassman,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
1038083,Orangerie Home,DESIGN,DESIGN_FIRM,Group 3 High Potential,David Glassman,David Glassman,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
1038474,Flow Carpets,RETAIL,SINGLE_LOCATION,Group 3 High Potential,David Glassman,David Glassman,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
1038629,Bacon's Furniture,RETAIL,SINGLE_LOCATION,Group 3 High Potential,David Glassman,David Glassman,0.0,0.0,0,1,TRUE,N,FALSE,FALSE,N
,,,,,,,,,,,,,,,
